"StartTime","EndTime","director","trial","target","pair","peaks1","peaks2","psum","round"
2776940,2793380,"B","4.9_ref",2,"013014",10,12,22,4
2815490,2825400,"A","4.10_ref",9,"013014",9,3,12,4
2872050,2881000,"B","4.11_ref",14,"013014",8,8,16,4
2901730,2912130,"A","4.12_ref",5,"013014",7,11,18,4
2931390,2957090,"B","4.13_ref",8,"013014",28,37,65,4
2976120,3055750,"A","4.14_ref",11,"013014",108,83,191,4
3071000,3084000,"B","4.15_ref",4,"013014",30,9,39,4
3100870,3166130,"A","4.16_ref",3,"013014",151,26,177,4
3194330,3205560,"B","5.1_ref",7,"013014",13,6,19,5
3234200,3246100,"A","5.2_ref",6,"013014",15,4,19,5
3262610,3269680,"B","5.3_ref",11,"013014",3,12,15,5
3312040,3337090,"A","5.4_ref",10,"013014",36,33,69,5
3373380,3388470,"B","5.5_ref",9,"013014",6,15,21,5
3428160,3448030,"A","5.6_ref",4,"013014",28,14,42,5
3461550,3468690,"B","5.7_ref",13,"013014",7,10,17,5
3480350,3492040,"A","5.8_ref",12,"013014",18,4,22,5
3504750,3513350,"B","5.9_ref",1,"013014",6,6,12,5
3559330,3575980,"A","5.10_ref",8,"013014",27,5,32,5
3594440,3605480,"B","5.11_ref",15,"013014",11,11,22,5
3631590,3639570,"A","5.12_ref",14,"013014",12,3,15,5
3653770,3672510,"B","5.13_ref",5,"013014",7,22,29,5
3688480,3698840,"A","5.14_ref",16,"013014",16,3,19,5
3722650,3731890,"B","5.15_ref",3,"013014",6,7,13,5
3757340,3781020,"A","5.16_ref",2,"013014",22,49,71,5
3796620,3813470,"B","6.1_ref",10,"013014",19,28,47,6
3829940,3838200,"A","6.2_ref",11,"013014",10,5,15,6
3849260,3858220,"B","6.3_ref",8,"013014",11,16,27,6
3872600,3879850,"A","6.4_ref",7,"013014",8,7,15,6
3902360,3912080,"B","6.5_ref",4,"013014",7,7,14,6
3925070,3933860,"A","6.6_ref",3,"013014",9,4,13,6
3951460,3961450,"B","6.7_ref",14,"013014",9,8,17,6
3971440,4006830,"A","6.8_ref",13,"013014",64,26,90,6
4016570,4029240,"B","6.9_ref",2,"013014",12,10,22,6
4045980,4057980,"A","6.10_ref",9,"013014",23,3,26,6
4070620,4092050,"B","6.11_ref",6,"013014",16,41,57,6
4112570,4120030,"A","6.12_ref",1,"013014",6,5,11,6
4135290,4143550,"B","6.13_ref",16,"013014",4,14,18,6
4152060,4161260,"A","6.14_ref",5,"013014",5,5,10,6
4172480,4182430,"B","6.15_ref",12,"013014",5,24,29,6
4235160,4244150,"A","6.16_ref",15,"013014",9,4,13,6
3280,38410,"B","1.1_ref",9,"015016",39,59,98,1
73960,89350,"A","1.2_ref",6,"015016",25,9,34,1
120300,134280,"B","1.3_ref",15,"015016",9,19,28,1
145780,168710,"A","1.4_ref",14,"015016",51,19,70,1
181800,199000,"B","1.5_ref",13,"015016",13,43,56,1
236530,279040,"A","1.6_ref",16,"015016",82,27,109,1
296350,320960,"B","1.7_ref",11,"015016",13,46,59,1
339400,373230,"A","1.8_ref",8,"015016",60,45,105,1
400660,412350,"B","1.9_ref",3,"015016",18,14,32,1
420910,445840,"A","1.10_ref",10,"015016",42,18,60,1
462510,488310,"B","1.11_ref",5,"015016",16,62,78,1
498860,523820,"A","1.12_ref",4,"015016",37,21,58,1
542390,562520,"B","1.13_ref",7,"015016",14,46,60,1
580910,596490,"A","1.14_ref",2,"015016",31,5,36,1
612700,632540,"B","1.15_ref",1,"015016",11,36,47,1
662750,677240,"A","1.16_ref",12,"015016",22,13,35,1
700100,727210,"B","2.1_ref",14,"015016",16,42,58,2
734000,745350,"A","2.2_ref",9,"015016",24,5,29,2
762950,779250,"B","2.3_ref",16,"015016",11,31,42,2
795670,804150,"A","2.4_ref",3,"015016",13,3,16,2
825660,848400,"B","2.5_ref",10,"015016",17,49,66,2
867650,884090,"A","2.6_ref",11,"015016",32,6,38,2
893120,901780,"B","2.7_ref",12,"015016",5,10,15,2
925230,938630,"A","2.8_ref",7,"015016",22,5,27,2
954670,972950,"B","2.9_ref",6,"015016",17,22,39,2
1035180,1048090,"A","2.10_ref",13,"015016",19,4,23,2
1052200,1068850,"B","2.11_ref",2,"015016",10,31,41,2
1079660,1099570,"A","2.12_ref",15,"015016",34,8,42,2
1110260,1118260,"B","2.13_ref",8,"015016",12,7,19,2
1126870,1132800,"A","2.14_ref",1,"015016",9,2,11,2
1152090,1169350,"B","2.15_ref",4,"015016",15,32,47,2
1190480,1205690,"A","2.16_ref",5,"015016",15,21,36,2
1214960,1229090,"B","3.1_ref",9,"015016",11,19,30,3
1235020,1245220,"A","3.2_ref",10,"015016",22,5,27,3
1275230,1288350,"B","3.3_ref",15,"015016",8,19,27,3
1295910,1303070,"A","3.4_ref",12,"015016",8,4,12,3
1320590,1327960,"B","3.5_ref",1,"015016",8,10,18,3
1345330,1358310,"A","3.6_ref",4,"015016",19,8,27,3
1366220,1383940,"B","3.7_ref",7,"015016",17,19,36,3
1389840,1417360,"A","3.8_ref",16,"015016",41,19,60,3
1442490,1450330,"B","3.9_ref",13,"015016",4,18,22,3
1466440,1475580,"A","3.10_ref",2,"015016",13,10,23,3
1496820,1512860,"B","3.11_ref",11,"015016",7,32,39,3
1526410,1535750,"A","3.12_ref",6,"015016",17,8,25,3
1545340,1561980,"B","3.13_ref",5,"015016",4,7,11,3
1568830,1581550,"A","3.14_ref",8,"015016",8,6,14,3
1594330,1607780,"B","3.15_ref",3,"015016",16,24,40,3
1620140,1629280,"A","3.16_ref",14,"015016",17,2,19,3
1656810,1681780,"B","4.1_ref",10,"015016",19,23,42,4
1764670,1787680,"A","4.2_ref",15,"015016",46,17,63,4
1797300,1808100,"B","4.3_ref",6,"015016",12,9,21,4
1868340,1874400,"A","4.4_ref",1,"015016",8,3,11,4
1885540,1902110,"B","4.5_ref",16,"015016",12,15,27,4
1910210,1922710,"A","4.6_ref",13,"015016",25,2,27,4
1945910,1953080,"B","4.7_ref",12,"015016",4,5,9,4
1966850,1975620,"A","4.8_ref",7,"015016",12,3,15,4
1992550,1999550,"B","4.9_ref",2,"015016",6,8,14,4
2018750,2027110,"A","4.10_ref",9,"015016",15,3,18,4
2058360,2067420,"B","4.11_ref",14,"015016",8,10,18,4
2085080,2091430,"A","4.12_ref",5,"015016",4,3,7,4
2123300,2129040,"B","4.13_ref",8,"015016",4,6,10,4
2156370,2167200,"A","4.14_ref",11,"015016",20,6,26,4
2182700,2189690,"B","4.15_ref",4,"015016",3,12,15,4
2220610,2227120,"A","4.16_ref",3,"015016",8,6,14,4
2231760,2236500,"B","5.1_ref",7,"015016",2,3,5,5
2256550,2265670,"A","5.2_ref",6,"015016",9,8,17,5
2282410,2301460,"B","5.3_ref",11,"015016",11,25,36,5
2324750,2333060,"A","5.4_ref",10,"015016",13,3,16,5
2354880,2364180,"B","5.5_ref",9,"015016",11,7,18,5
2377750,2390910,"A","5.6_ref",4,"015016",25,6,31,5
2430840,2441590,"B","5.7_ref",13,"015016",7,18,25,5
2448630,2455610,"A","5.8_ref",12,"015016",6,2,8,5
2469200,2475260,"B","5.9_ref",1,"015016",5,5,10,5
2499170,2505810,"A","5.10_ref",8,"015016",3,3,6,5
2514500,2529430,"B","5.11_ref",15,"015016",24,25,49,5
2545780,2551750,"A","5.12_ref",14,"015016",17,3,20,5
2569480,2578870,"B","5.13_ref",5,"015016",11,3,14,5
2601900,2615740,"A","5.14_ref",16,"015016",22,20,42,5
2631970,2636710,"B","5.15_ref",3,"015016",6,8,14,5
2644440,2654760,"A","5.16_ref",2,"015016",19,5,24,5
2659570,2671040,"B","6.1_ref",10,"015016",13,15,28,6
2699360,2708800,"A","6.2_ref",11,"015016",21,4,25,6
2734840,2740040,"B","6.3_ref",8,"015016",7,5,12,6
2755730,2760780,"A","6.4_ref",7,"015016",8,2,10,6
2778640,2784750,"B","6.5_ref",4,"015016",3,14,17,6
2802210,2806830,"A","6.6_ref",3,"015016",6,3,9,6
2820160,2827600,"B","6.7_ref",14,"015016",3,10,13,6
2835660,2844000,"A","6.8_ref",13,"015016",15,3,18,6
2855630,2865290,"B","6.9_ref",2,"015016",8,10,18,6
2884830,2891460,"A","6.10_ref",9,"015016",14,2,16,6
2907910,2919560,"B","6.11_ref",6,"015016",17,8,25,6
2926010,2933210,"A","6.12_ref",1,"015016",8,2,10,6
2946220,2960760,"B","6.13_ref",16,"015016",13,17,30,6
2979280,2985620,"A","6.14_ref",5,"015016",7,5,12,6
2993420,2998660,"B","6.15_ref",12,"015016",6,3,9,6
3009560,3018660,"A","6.16_ref",15,"015016",22,5,27,6
5680,162970,"B","1.1_ref",9,"017018",32,132,164,1
200240,229170,"A","1.2_ref",6,"017018",28,46,74,1
281670,307900,"B","1.3_ref",15,"017018",19,67,86,1
331870,359940,"A","1.4_ref",14,"017018",28,51,79,1
381100,399320,"B","1.5_ref",13,"017018",17,40,57,1
426510,462890,"A","1.6_ref",16,"017018",55,40,95,1
483830,517150,"B","1.7_ref",11,"017018",26,72,98,1
551320,581020,"A","1.8_ref",8,"017018",37,37,74,1
601950,617150,"B","1.9_ref",3,"017018",10,34,44,1
631790,648760,"A","1.10_ref",10,"017018",37,10,47,1
681870,709480,"B","1.11_ref",5,"017018",18,67,85,1
737620,757810,"A","1.12_ref",4,"017018",45,15,60,1
775380,794020,"B","1.13_ref",7,"017018",15,40,55,1
809120,836660,"A","1.14_ref",2,"017018",56,26,82,1
848850,865170,"B","1.15_ref",1,"017018",12,40,52,1
881360,913980,"A","1.16_ref",12,"017018",64,41,105,1
924600,945180,"B","2.1_ref",14,"017018",11,53,64,2
954250,974090,"A","2.2_ref",9,"017018",37,6,43,2
989430,1018020,"B","2.3_ref",16,"017018",23,62,85,2
1037390,1048330,"A","2.4_ref",3,"017018",16,4,20,2
1070650,1089580,"B","2.5_ref",10,"017018",14,42,56,2
1128940,1149010,"A","2.6_ref",11,"017018",26,23,49,2
1166820,1184610,"B","2.7_ref",12,"017018",7,46,53,2
1204910,1215430,"A","2.8_ref",7,"017018",17,10,27,2
1234500,1251440,"B","2.9_ref",6,"017018",11,38,49,2
1285470,1294080,"A","2.10_ref",13,"017018",13,12,25,2
1306440,1320660,"B","2.11_ref",2,"017018",8,37,45,2
1338500,1353750,"A","2.12_ref",15,"017018",20,15,35,2
1373030,1390050,"B","2.13_ref",8,"017018",7,46,53,2
1406710,1421730,"A","2.14_ref",1,"017018",35,8,43,2
1433630,1454600,"B","2.15_ref",4,"017018",12,43,55,2
1464670,1481040,"A","2.16_ref",5,"017018",19,11,30,2
1491940,1508040,"B","3.1_ref",9,"017018",7,40,47,3
1516820,1529020,"A","3.2_ref",10,"017018",25,8,33,3
1542820,1555490,"B","3.3_ref",15,"017018",9,26,35,3
1563370,1570910,"A","3.4_ref",12,"017018",12,6,18,3
1588640,1601370,"B","3.5_ref",1,"017018",9,32,41,3
1613940,1627200,"A","3.6_ref",4,"017018",15,15,30,3
1638550,1653370,"B","3.7_ref",7,"017018",12,18,30,3
1667800,1679180,"A","3.8_ref",16,"017018",25,7,32,3
1694600,1701370,"B","3.9_ref",13,"017018",4,16,20,3
1731720,1742600,"A","3.10_ref",2,"017018",20,5,25,3
1766430,1775040,"B","3.11_ref",11,"017018",9,21,30,3
1782320,1793530,"A","3.12_ref",6,"017018",20,7,27,3
1821530,1832710,"B","3.13_ref",5,"017018",12,17,29,3
1843480,1859980,"A","3.14_ref",8,"017018",21,10,31,3
1878500,1888980,"B","3.15_ref",3,"017018",6,14,20,3
1900670,1909680,"A","3.16_ref",14,"017018",8,9,17,3
1924820,1940850,"B","4.1_ref",10,"017018",7,22,29,4
1957280,1968920,"A","4.2_ref",15,"017018",16,9,25,4
2007140,2016280,"B","4.3_ref",6,"017018",6,19,25,4
2049110,2062060,"A","4.4_ref",1,"017018",13,5,18,4
2078760,2089200,"B","4.5_ref",16,"017018",10,26,36,4
2101380,2107770,"A","4.6_ref",13,"017018",9,5,14,4
2125950,2151550,"B","4.7_ref",12,"017018",29,40,69,4
2170270,2184700,"A","4.8_ref",7,"017018",10,6,16,4
2202630,2212930,"B","4.9_ref",2,"017018",6,23,29,4
2222550,2234670,"A","4.10_ref",9,"017018",24,9,33,4
2250750,2256670,"B","4.11_ref",14,"017018",6,10,16,4
2272110,2285100,"A","4.12_ref",5,"017018",27,21,48,4
2312650,2321120,"B","4.13_ref",8,"017018",7,23,30,4
2328950,2341650,"A","4.14_ref",11,"017018",9,9,18,4
2355000,2366500,"B","4.15_ref",4,"017018",7,24,31,4
2378310,2386260,"A","4.16_ref",3,"017018",14,7,21,4
2390890,2401530,"B","5.1_ref",7,"017018",8,18,26,5
2422690,2431180,"A","5.2_ref",6,"017018",12,5,17,5
2449580,2455600,"B","5.3_ref",11,"017018",5,7,12,5
2479260,2487580,"A","5.4_ref",10,"017018",11,6,17,5
2499760,2512190,"B","5.5_ref",9,"017018",9,28,37,5
2520220,2530720,"A","5.6_ref",4,"017018",22,7,29,5
2545880,2551220,"B","5.7_ref",13,"017018",6,8,14,5
2581890,2589960,"A","5.8_ref",12,"017018",12,5,17,5
2612110,2622800,"B","5.9_ref",1,"017018",5,26,31,5
2647260,2658700,"A","5.10_ref",8,"017018",22,4,26,5
2674300,2683030,"B","5.11_ref",15,"017018",5,17,22,5
2701590,2708010,"A","5.12_ref",14,"017018",7,5,12,5
2760410,2771070,"B","5.13_ref",5,"017018",8,19,27,5
2783530,2794400,"A","5.14_ref",16,"017018",14,4,18,5
2810290,2817220,"B","5.15_ref",3,"017018",4,15,19,5
2838940,2854160,"A","5.16_ref",2,"017018",16,9,25,5
2859340,2870700,"B","6.1_ref",10,"017018",6,23,29,6
2907900,2916360,"A","6.2_ref",11,"017018",7,3,10,6
2937570,2946830,"B","6.3_ref",8,"017018",11,15,26,6
2960280,2968420,"A","6.4_ref",7,"017018",10,2,12,6
2986760,2995410,"B","6.5_ref",4,"017018",5,20,25,6
3013060,3020060,"A","6.6_ref",3,"017018",8,6,14,6
3032010,3036610,"B","6.7_ref",14,"017018",1,5,6,6
3060660,3066050,"A","6.8_ref",13,"017018",5,5,10,6
3076720,3089320,"B","6.9_ref",2,"017018",9,14,23,6
3105940,3116020,"A","6.10_ref",9,"017018",16,6,22,6
3134330,3142830,"B","6.11_ref",6,"017018",6,13,19,6
3155380,3170040,"A","6.12_ref",1,"017018",17,2,19,6
3184690,3193460,"B","6.13_ref",16,"017018",5,13,18,6
3198360,3206010,"A","6.14_ref",5,"017018",7,8,15,6
3213570,3231740,"B","6.15_ref",12,"017018",19,32,51,6
3247930,3255730,"A","6.16_ref",15,"017018",18,4,22,6
3950,61290,"B","1.1_ref",9,"019020",87,58,145,1
125330,169040,"A","1.2_ref",6,"019020",108,26,134,1
315230,344930,"B","1.3_ref",15,"019020",35,54,89,1
378440,416310,"A","1.4_ref",14,"019020",79,17,96,1
460870,477970,"B","1.5_ref",13,"019020",16,30,46,1
531220,593160,"A","1.6_ref",16,"019020",143,42,185,1
629440,649390,"B","1.7_ref",11,"019020",10,45,55,1
666560,726290,"A","1.8_ref",8,"019020",142,43,185,1
765060,786800,"B","1.9_ref",3,"019020",14,35,49,1
839700,875010,"A","1.10_ref",10,"019020",75,28,103,1
934460,963440,"B","1.11_ref",5,"019020",15,45,60,1
980730,1028430,"A","1.12_ref",4,"019020",109,38,147,1
1108700,1126400,"B","1.13_ref",7,"019020",11,31,42,1
1149140,1167850,"A","1.14_ref",2,"019020",36,10,46,1
1182570,1200420,"B","1.15_ref",1,"019020",11,25,36,1
1222070,1302710,"A","1.16_ref",12,"019020",186,40,226,1
1325470,1340770,"B","2.1_ref",14,"019020",7,32,39,2
1353050,1372600,"A","2.2_ref",9,"019020",32,6,38,2
1413120,1429400,"B","2.3_ref",16,"019020",11,33,44,2
1465780,1479360,"A","2.4_ref",3,"019020",23,7,30,2
1493220,1504950,"B","2.5_ref",10,"019020",7,14,21,2
1521480,1540560,"A","2.6_ref",11,"019020",39,7,46,2
1583100,1594900,"B","2.7_ref",12,"019020",7,20,27,2
1618470,1643480,"A","2.8_ref",7,"019020",45,12,57,2
1701420,1710520,"B","2.9_ref",6,"019020",6,15,21,2
1808210,1823400,"A","2.10_ref",13,"019020",35,11,46,2
1832560,1848610,"B","2.11_ref",2,"019020",29,21,50,2
1887680,1905090,"A","2.12_ref",15,"019020",32,9,41,2
1921560,1959230,"B","2.13_ref",8,"019020",56,49,105,2
1978130,1989150,"A","2.14_ref",1,"019020",25,5,30,2
2016360,2026100,"B","2.15_ref",4,"019020",12,9,21,2
2069130,2084990,"A","2.16_ref",5,"019020",29,6,35,2
2113530,2124670,"B","3.1_ref",9,"019020",7,23,30,3
2142140,2154120,"A","3.2_ref",10,"019020",22,6,28,3
2187080,2201290,"B","3.3_ref",15,"019020",7,23,30,3
2212970,2226180,"A","3.4_ref",12,"019020",25,3,28,3
2246390,2254490,"B","3.5_ref",1,"019020",5,16,21,3
2276240,2284600,"A","3.6_ref",4,"019020",11,5,16,3
2294980,2304140,"B","3.7_ref",7,"019020",9,16,25,3
2321850,2336510,"A","3.8_ref",16,"019020",23,7,30,3
2374940,2388610,"B","3.9_ref",13,"019020",11,22,33,3
2432230,2439160,"A","3.10_ref",2,"019020",11,4,15,3
2474590,2485620,"B","3.11_ref",11,"019020",6,24,30,3
2515130,2525780,"A","3.12_ref",6,"019020",19,9,28,3
2549090,2564510,"B","3.13_ref",5,"019020",12,14,26,3
2573450,2582600,"A","3.14_ref",8,"019020",11,7,18,3
2630000,2639960,"B","3.15_ref",3,"019020",7,16,23,3
2657170,2666800,"A","3.16_ref",14,"019020",20,4,24,3
2700750,2711150,"B","4.1_ref",10,"019020",5,11,16,4
2741560,2756120,"A","4.2_ref",15,"019020",21,4,25,4
2783200,2789950,"B","4.3_ref",6,"019020",6,7,13,4
2820690,2828660,"A","4.4_ref",1,"019020",12,4,16,4
2846950,2860080,"B","4.5_ref",16,"019020",3,20,23,4
2876080,2887520,"A","4.6_ref",13,"019020",24,5,29,4
2963690,2975100,"B","4.7_ref",12,"019020",5,16,21,4
2988400,3002080,"A","4.8_ref",7,"019020",24,5,29,4
3023380,3034240,"B","4.9_ref",2,"019020",4,13,17,4
3046930,3056260,"A","4.10_ref",9,"019020",18,4,22,4
3074750,3083410,"B","4.11_ref",14,"019020",5,17,22,4
3094480,3104470,"A","4.12_ref",5,"019020",15,3,18,4
3136120,3144280,"B","4.13_ref",8,"019020",8,10,18,4
3163580,3181070,"A","4.14_ref",11,"019020",25,12,37,4
3202920,3208390,"B","4.15_ref",4,"019020",3,3,6,4
3235190,3245050,"A","4.16_ref",3,"019020",24,4,28,4
3298230,3304100,"B","5.1_ref",7,"019020",6,10,16,5
3346760,3354780,"A","5.2_ref",6,"019020",12,4,16,5
3372970,3380580,"B","5.3_ref",11,"019020",4,11,15,5
3395680,3403020,"A","5.4_ref",10,"019020",14,3,17,5
3415740,3423950,"B","5.5_ref",9,"019020",6,14,20,5
3442440,3449410,"A","5.6_ref",4,"019020",3,5,8,5
3463640,3472150,"B","5.7_ref",13,"019020",4,16,20,5
3484360,3493700,"A","5.8_ref",12,"019020",19,3,22,5
3519770,3531910,"B","5.9_ref",1,"019020",6,14,20,5
3561450,3571280,"A","5.10_ref",8,"019020",8,5,13,5
3585900,3595500,"B","5.11_ref",15,"019020",7,14,21,5
3604920,3620240,"A","5.12_ref",14,"019020",18,4,22,5
3643790,3655690,"B","5.13_ref",5,"019020",5,12,17,5
3692770,3709290,"A","5.14_ref",16,"019020",19,8,27,5
3720180,3738020,"B","5.15_ref",3,"019020",20,14,34,5
3747290,3755200,"A","5.16_ref",2,"019020",15,4,19,5
3766500,3774450,"B","6.1_ref",10,"019020",9,8,17,6
3783620,3794370,"A","6.2_ref",11,"019020",22,4,26,6
3810300,3815140,"B","6.3_ref",8,"019020",5,2,7,6
3824640,3836400,"A","6.4_ref",7,"019020",22,5,27,6
3857460,3861680,"B","6.5_ref",4,"019020",4,3,7,6
3871970,3882660,"A","6.6_ref",3,"019020",15,3,18,6
3901540,3910700,"B","6.7_ref",14,"019020",4,15,19,6
3917060,3928790,"A","6.8_ref",13,"019020",15,5,20,6
3947270,3954300,"B","6.9_ref",2,"019020",4,15,19,6
3974010,3981840,"A","6.10_ref",9,"019020",15,3,18,6
3993050,3998850,"B","6.11_ref",6,"019020",5,9,14,6
4014930,4025030,"A","6.12_ref",1,"019020",19,4,23,6
4037770,4048990,"B","6.13_ref",16,"019020",7,17,24,6
4075320,4084840,"A","6.14_ref",5,"019020",17,3,20,6
4095700,4102450,"B","6.15_ref",12,"019020",4,16,20,6
4117950,4131270,"A","6.16_ref",15,"019020",30,7,37,6
3090,73910,"B","1.1_ref",9,"021022",53,159,212,1
114410,132170,"A","1.2_ref",6,"021022",36,16,52,1
168680,188340,"B","1.3_ref",15,"021022",14,45,59,1
203540,231990,"A","1.4_ref",14,"021022",41,33,74,1
248960,261680,"B","1.5_ref",13,"021022",7,27,34,1
308090,335930,"A","1.6_ref",16,"021022",50,30,80,1
352630,375060,"B","1.7_ref",11,"021022",22,51,73,1
387280,409240,"A","1.8_ref",8,"021022",38,21,59,1
444740,468000,"B","1.9_ref",3,"021022",21,55,76,1
476750,514260,"A","1.10_ref",10,"021022",60,42,102,1
521260,551400,"B","1.11_ref",5,"021022",12,82,94,1
565040,601480,"A","1.12_ref",4,"021022",60,50,110,1
620450,642540,"B","1.13_ref",7,"021022",8,57,65,1
653670,671840,"A","1.14_ref",2,"021022",39,13,52,1
678390,694800,"B","1.15_ref",1,"021022",13,43,56,1
704710,722470,"A","1.16_ref",12,"021022",30,20,50,1
735330,751710,"B","2.1_ref",14,"021022",16,39,55,2
757080,804200,"A","2.2_ref",9,"021022",105,44,149,2
822120,839260,"B","2.3_ref",16,"021022",8,43,51,2
844560,855130,"A","2.4_ref",3,"021022",23,15,38,2
885780,905950,"B","2.5_ref",10,"021022",20,38,58,2
922200,939490,"A","2.6_ref",11,"021022",33,16,49,2
948330,967250,"B","2.7_ref",12,"021022",14,40,54,2
978510,994140,"A","2.8_ref",7,"021022",37,16,53,2
1009700,1020500,"B","2.9_ref",6,"021022",8,24,32,2
1034350,1047940,"A","2.10_ref",13,"021022",25,26,51,2
1064390,1087020,"B","2.11_ref",2,"021022",15,51,66,2
1097630,1110930,"A","2.12_ref",15,"021022",31,8,39,2
1116240,1139010,"B","2.13_ref",8,"021022",12,58,70,2
1149090,1166100,"A","2.14_ref",1,"021022",45,19,64,2
1174080,1192550,"B","2.15_ref",4,"021022",12,53,65,2
1244020,1265400,"A","2.16_ref",5,"021022",53,20,73,2
1273660,1295580,"B","3.1_ref",9,"021022",16,59,75,3
1303640,1322980,"A","3.2_ref",10,"021022",30,20,50,3
1402040,1415490,"B","3.3_ref",15,"021022",7,31,38,3
1420620,1435190,"A","3.4_ref",12,"021022",27,15,42,3
1468490,1481550,"B","3.5_ref",1,"021022",16,27,43,3
1510210,1534890,"A","3.6_ref",4,"021022",48,28,76,3
1539600,1555530,"B","3.7_ref",7,"021022",11,39,50,3
1562180,1578480,"A","3.8_ref",16,"021022",42,4,46,3
1593670,1604420,"B","3.9_ref",13,"021022",14,28,42,3
1654720,1663320,"A","3.10_ref",2,"021022",25,9,34,3
1674420,1689760,"B","3.11_ref",11,"021022",17,37,54,3
1697850,1703510,"A","3.12_ref",6,"021022",5,6,11,3
1711670,1727810,"B","3.13_ref",5,"021022",6,40,46,3
1734600,1758030,"A","3.14_ref",8,"021022",53,15,68,3
1789880,1798040,"B","3.15_ref",3,"021022",10,13,23,3
1805880,1815620,"A","3.16_ref",14,"021022",23,10,33,3
1834400,1845560,"B","4.1_ref",10,"021022",8,24,32,4
1856830,1865960,"A","4.2_ref",15,"021022",14,15,29,4
1872320,1885130,"B","4.3_ref",6,"021022",24,26,50,4
1906430,1914100,"A","4.4_ref",1,"021022",18,7,25,4
1921130,1935310,"B","4.5_ref",16,"021022",8,40,48,4
1979120,1991750,"A","4.6_ref",13,"021022",35,11,46,4
2010310,2044060,"B","4.7_ref",12,"021022",28,55,83,4
2054720,2067660,"A","4.8_ref",7,"021022",35,11,46,4
2079860,2094850,"B","4.9_ref",2,"021022",6,37,43,4
2103760,2119980,"A","4.10_ref",9,"021022",28,26,54,4
2137150,2146620,"B","4.11_ref",14,"021022",7,18,25,4
2160360,2173440,"A","4.12_ref",5,"021022",29,7,36,4
2192900,2205320,"B","4.13_ref",8,"021022",4,32,36,4
2212820,2225800,"A","4.14_ref",11,"021022",32,8,40,4
2243730,2258110,"B","4.15_ref",4,"021022",9,37,46,4
2265370,2270600,"A","4.16_ref",3,"021022",4,6,10,4
2276960,2295280,"B","5.1_ref",7,"021022",10,36,46,5
2308990,2315030,"A","5.2_ref",6,"021022",11,7,18,5
2328550,2339890,"B","5.3_ref",11,"021022",7,23,30,5
2369550,2380280,"A","5.4_ref",10,"021022",24,6,30,5
2406810,2427160,"B","5.5_ref",9,"021022",8,53,61,5
2435490,2446350,"A","5.6_ref",4,"021022",27,5,32,5
2455060,2474070,"B","5.7_ref",13,"021022",15,39,54,5
2479540,2488460,"A","5.8_ref",12,"021022",14,6,20,5
2497060,2508090,"B","5.9_ref",1,"021022",8,19,27,5
2520700,2531580,"A","5.10_ref",8,"021022",25,5,30,5
2544160,2554670,"B","5.11_ref",15,"021022",7,15,22,5
2560520,2567240,"A","5.12_ref",14,"021022",12,5,17,5
2572470,2586950,"B","5.13_ref",5,"021022",5,34,39,5
2594380,2607140,"A","5.14_ref",16,"021022",28,3,31,5
2618140,2624440,"B","5.15_ref",3,"021022",5,7,12,5
2629250,2638210,"A","5.16_ref",2,"021022",15,5,20,5
2641530,2669120,"B","6.1_ref",10,"021022",21,44,65,6
2680910,2692000,"A","6.2_ref",11,"021022",29,8,37,6
2741100,2757950,"B","6.3_ref",8,"021022",17,32,49,6
2764060,2776960,"A","6.4_ref",7,"021022",30,9,39,6
2786750,2799990,"B","6.5_ref",4,"021022",10,31,41,6
2841510,2847880,"A","6.6_ref",3,"021022",5,11,16,6
2861000,2866210,"B","6.7_ref",14,"021022",5,6,11,6
2875520,2886720,"A","6.8_ref",13,"021022",32,3,35,6
2897220,2909100,"B","6.9_ref",2,"021022",5,25,30,6
2916710,2933490,"A","6.10_ref",9,"021022",37,18,55,6
2938860,2944450,"B","6.11_ref",6,"021022",5,6,11,6
2953200,2964200,"A","6.12_ref",1,"021022",21,7,28,6
2973960,2986110,"B","6.13_ref",16,"021022",6,30,36,6
2990030,3002520,"A","6.14_ref",5,"021022",34,2,36,6
3005820,3015940,"B","6.15_ref",12,"021022",5,21,26,6
3026860,3033270,"A","6.16_ref",15,"021022",4,8,12,6
1730,51060,"B","1.1_ref",9,"025026",32,73,105,1
74450,107980,"A","1.2_ref",6,"025026",70,17,87,1
132820,160180,"B","1.3_ref",15,"025026",13,57,70,1
184770,222420,"A","1.4_ref",14,"025026",67,24,91,1
257440,286400,"B","1.5_ref",13,"025026",33,48,81,1
321910,378130,"A","1.6_ref",16,"025026",145,20,165,1
