"StartTime","EndTime","director","trial","target","pair","range1","range2","f0sum","round"
2475980,2490060,"B","4.15_ref",4,"009010",0.075877,0.093402,0.169279,4
2508090,2513920,"A","4.16_ref",3,"009010",0.03624,0.00352,0.03976,4
2517720,2530010,"B","5.1_ref",7,"009010",0.127505,0.192507,0.320012,5
2540280,2546150,"A","5.2_ref",6,"009010",0.06675,0.011022,0.077772,5
2564730,2574600,"B","5.3_ref",11,"009010",0.022019,0.116228,0.138247,5
2590990,2601000,"A","5.4_ref",10,"009010",0.033497,0.189666,0.223163,5
2619110,2629260,"B","5.5_ref",9,"009010",0,0.107784,0.107784,5
2640830,2646830,"A","5.6_ref",4,"009010",0.03883,0.002716,0.041546,5
2658480,2665040,"B","5.7_ref",13,"009010",0.034277,0.31516,0.349437,5
2673420,2680370,"A","5.8_ref",12,"009010",0.045711,0.158341,0.204052,5
2702370,2711050,"B","5.9_ref",1,"009010",0.020941,0.270642,0.291583,5
2730640,2740480,"A","5.10_ref",8,"009010",0.064307,0.033288,0.097595,5
2750510,2758160,"B","5.11_ref",15,"009010",0.051703,0.085312,0.137015,5
2768580,2775090,"A","5.12_ref",14,"009010",0.031408,0.141406,0.172814,5
2790030,2799310,"B","5.13_ref",5,"009010",0,0.034847,0.034847,5
2814920,2826970,"A","5.14_ref",16,"009010",0.077679,0.059532,0.137211,5
2876580,2885290,"B","5.15_ref",3,"009010",0.006451,0.071428,0.077879,5
2897000,2913540,"A","5.16_ref",2,"009010",0.078302,0.018631,0.096933,5
2917900,2924760,"B","6.1_ref",10,"009010",0.025983,0.148084,0.174067,6
2945900,2953780,"A","6.2_ref",11,"009010",0.070952,0.050572,0.121524,6
2974940,2983240,"B","6.3_ref",8,"009010",0.007983,0.095458,0.103441,6
3008230,3016640,"A","6.4_ref",7,"009010",0.074811,0.190179,0.26499,6
3063760,3069150,"B","6.5_ref",4,"009010",0.012511,0.157494,0.170005,6
3079690,3087010,"A","6.6_ref",3,"009010",0.043155,0.026557,0.069712,6
3097280,3106490,"B","6.7_ref",14,"009010",0.065045,0.052988,0.118033,6
3112190,3117490,"A","6.8_ref",13,"009010",0.033507,0.045696,0.079203,6
3131290,3142010,"B","6.9_ref",2,"009010",0.171032,0.067002,0.238034,6
3174320,3183690,"A","6.10_ref",9,"009010",0.103311,0,0.103311,6
3190130,3196720,"B","6.11_ref",6,"009010",0,0.267365,0.267365,6
3213200,3219120,"A","6.12_ref",1,"009010",0.078895,0.054074,0.132969,6
3230350,3238260,"B","6.13_ref",16,"009010",0.052038,0,0.052038,6
3250150,3259330,"A","6.14_ref",5,"009010",0.124088,0.039921,0.164009,6
3263150,3275500,"B","6.15_ref",12,"009010",0.096648,0.205848,0.302496,6
3298520,3304060,"A","6.16_ref",15,"009010",0.141651,0.025733,0.167384,6
2290,52770,"B","1.1_ref",9,"013014",0.126359,0.187521,0.31388,1
121580,137250,"A","1.2_ref",6,"013014",0.171037,0.073265,0.244302,1
161550,182670,"B","1.3_ref",15,"013014",0.287575,0.219832,0.507407,1
276130,291370,"A","1.4_ref",14,"013014",0.12474,0.122139,0.246879,1
311200,327680,"B","1.5_ref",13,"013014",0.112408,0.152214,0.264622,1
353370,389170,"A","1.6_ref",16,"013014",0.125979,0.082983,0.208962,1
401750,423560,"B","1.7_ref",11,"013014",0.221686,0.172707,0.394393,1
458600,496300,"A","1.8_ref",8,"013014",0.133443,0.119271,0.252714,1
519510,539840,"B","1.9_ref",3,"013014",0.191934,0.166355,0.358289,1
563700,609710,"A","1.10_ref",10,"013014",0.155517,0.122563,0.27808,1
637410,691380,"B","1.11_ref",5,"013014",0.20111,0.230145,0.431255,1
700370,729650,"A","1.12_ref",4,"013014",0.151353,0.186479,0.337832,1
766870,780950,"B","1.13_ref",7,"013014",0.101174,0.08196,0.183134,1
803600,824090,"A","1.14_ref",2,"013014",0.320822,0.145879,0.466701,1
851870,872390,"B","1.15_ref",1,"013014",0.095783,0.176276,0.272059,1
928170,955310,"A","1.16_ref",12,"013014",0.166776,0.102114,0.26889,1
974120,985730,"B","2.1_ref",14,"013014",0.173304,0.097118,0.270422,2
996910,1012220,"A","2.2_ref",9,"013014",0.160042,0.133661,0.293703,2
1030220,1066980,"B","2.3_ref",16,"013014",0.170769,0.172938,0.343707,2
1083890,1099340,"A","2.4_ref",3,"013014",0.106601,0.186248,0.292849,2
1118550,1129650,"B","2.5_ref",10,"013014",0.192052,0.205185,0.397237,2
1140860,1149910,"A","2.6_ref",11,"013014",0.180716,0.090641,0.271357,2
1162110,1187870,"B","2.7_ref",12,"013014",0.205747,0.133764,0.339511,2
1234160,1245240,"A","2.8_ref",7,"013014",0.157033,0.232358,0.389391,2
1302360,1310340,"B","2.9_ref",6,"013014",0.130358,0.204324,0.334682,2
1354230,1377780,"A","2.10_ref",13,"013014",0.116947,0.185723,0.30267,2
1394080,1405530,"B","2.11_ref",2,"013014",0.21457,0.092916,0.307486,2
1428540,1458980,"A","2.12_ref",15,"013014",0.144653,0.156367,0.30102,2
1491820,1503550,"B","2.13_ref",8,"013014",0.17303,0.153123,0.326153,2
1513770,1524980,"A","2.14_ref",1,"013014",0.113045,0.110328,0.223373,2
1555370,1602720,"B","2.15_ref",4,"013014",0.093301,0.162544,0.255845,2
1632280,1648160,"A","2.16_ref",5,"013014",0.104459,0.154303,0.258762,2
1673580,1693090,"B","3.1_ref",9,"013014",0.075755,0.136655,0.21241,3
1709030,1731250,"A","3.2_ref",10,"013014",0.126211,0.114554,0.240765,3
1761150,1774950,"B","3.3_ref",15,"013014",0.163201,0.122974,0.286175,3
1804280,1826390,"A","3.4_ref",12,"013014",0.138915,0.085127,0.224042,3
1884500,1892620,"B","3.5_ref",1,"013014",0.132677,0.121562,0.254239,3
1921360,1935720,"A","3.6_ref",4,"013014",0.160441,0.059155,0.219596,3
1976780,1984770,"B","3.7_ref",7,"013014",0.046096,0.055515,0.101611,3
2001660,2035530,"A","3.8_ref",16,"013014",0.131392,0.181399,0.312791,3
2048610,2056390,"B","3.9_ref",13,"013014",0.184759,0.230322,0.415081,3
2094410,2107740,"A","3.10_ref",2,"013014",0.085543,0.121787,0.20733,3
2166600,2177690,"B","3.11_ref",11,"013014",0.224431,0.173721,0.398152,3
2200790,2210490,"A","3.12_ref",6,"013014",0.072304,0.058261,0.130565,3
2243480,2264120,"B","3.13_ref",5,"013014",0.184275,0.154827,0.339102,3
2278510,2300830,"A","3.14_ref",8,"013014",0.135386,0.220671,0.356057,3
2311870,2320870,"B","3.15_ref",3,"013014",0.137169,0.160409,0.297578,3
2334650,2341020,"A","3.16_ref",14,"013014",0.18094,0.044453,0.225393,3
2350800,2361370,"B","4.1_ref",10,"013014",0.196761,0.211328,0.408089,4
2444290,2452100,"A","4.2_ref",15,"013014",0.176876,0.138373,0.315249,4
2532460,2540170,"B","4.3_ref",6,"013014",0.056891,0.156664,0.213555,4
2573900,2580960,"A","4.4_ref",1,"013014",0.09419,0.132985,0.227175,4
2607990,2624900,"B","4.5_ref",16,"013014",0.244338,0.162153,0.406491,4
2655250,2665840,"A","4.6_ref",13,"013014",0.126235,0.1345,0.260735,4
2692570,2712940,"B","4.7_ref",12,"013014",0.195614,0.131286,0.3269,4
2734310,2743970,"A","4.8_ref",7,"013014",0.11364,0.110094,0.223734,4
2776940,2793380,"B","4.9_ref",2,"013014",0.081842,0.111722,0.193564,4
2815490,2825400,"A","4.10_ref",9,"013014",0.113084,0.070342,0.183426,4
2872050,2881000,"B","4.11_ref",14,"013014",0.201805,0.09111,0.292915,4
2901730,2912130,"A","4.12_ref",5,"013014",0.112087,0.171966,0.284053,4
2931390,2957090,"B","4.13_ref",8,"013014",0.160905,0.141458,0.302363,4
2976120,3055750,"A","4.14_ref",11,"013014",0.136172,0.159695,0.295867,4
3071000,3084000,"B","4.15_ref",4,"013014",0.105896,0.079461,0.185357,4
3100870,3166130,"A","4.16_ref",3,"013014",0.163426,0.234226,0.397652,4
3194330,3205560,"B","5.1_ref",7,"013014",0.101122,0.119872,0.220994,5
3234200,3246100,"A","5.2_ref",6,"013014",0.156891,0.083461,0.240352,5
3262610,3269680,"B","5.3_ref",11,"013014",0.162801,0.117712,0.280513,5
3312040,3337090,"A","5.4_ref",10,"013014",0.141708,0.108102,0.24981,5
3373380,3388470,"B","5.5_ref",9,"013014",0.179759,0.184165,0.363924,5
3428160,3448030,"A","5.6_ref",4,"013014",0.176892,0.142482,0.319374,5
3461550,3468690,"B","5.7_ref",13,"013014",0.091355,0.110259,0.201614,5
3480350,3492040,"A","5.8_ref",12,"013014",0.104494,0.06743,0.171924,5
3504750,3513350,"B","5.9_ref",1,"013014",0.165159,0.101958,0.267117,5
3559330,3575980,"A","5.10_ref",8,"013014",0.108879,0.117797,0.226676,5
3594440,3605480,"B","5.11_ref",15,"013014",0.1092,0.196545,0.305745,5
3631590,3639570,"A","5.12_ref",14,"013014",0.150159,0.051871,0.20203,5
3653770,3672510,"B","5.13_ref",5,"013014",0.146506,0.160686,0.307192,5
3688480,3698840,"A","5.14_ref",16,"013014",0.09713,0.062849,0.159979,5
3722650,3731890,"B","5.15_ref",3,"013014",0.28821,0.099991,0.388201,5
3757340,3781020,"A","5.16_ref",2,"013014",0.143573,0.137992,0.281565,5
3796620,3813470,"B","6.1_ref",10,"013014",0.185322,0.137726,0.323048,6
3829940,3838200,"A","6.2_ref",11,"013014",0.093946,0.09855,0.192496,6
3849260,3858220,"B","6.3_ref",8,"013014",0.142623,0.157252,0.299875,6
3872600,3879850,"A","6.4_ref",7,"013014",0.163915,0.203258,0.367173,6
3902360,3912080,"B","6.5_ref",4,"013014",0.192502,0.065908,0.25841,6
3925070,3933860,"A","6.6_ref",3,"013014",0.081987,0.113742,0.195729,6
3951460,3961450,"B","6.7_ref",14,"013014",0.204638,0.116349,0.320987,6
3971440,4006830,"A","6.8_ref",13,"013014",0.165885,0.146164,0.312049,6
4016570,4029240,"B","6.9_ref",2,"013014",0.169562,0.13681,0.306372,6
4045980,4057980,"A","6.10_ref",9,"013014",0.14621,0.059035,0.205245,6
4070620,4092050,"B","6.11_ref",6,"013014",0.14138,0.131322,0.272702,6
4112570,4120030,"A","6.12_ref",1,"013014",0.091358,0.151812,0.24317,6
4135290,4143550,"B","6.13_ref",16,"013014",0.193429,0.123506,0.316935,6
4152060,4161260,"A","6.14_ref",5,"013014",0.125921,0.205055,0.330976,6
4172480,4182430,"B","6.15_ref",12,"013014",0.145086,0.172431,0.317517,6
4235160,4244150,"A","6.16_ref",15,"013014",0.1901,0.07537,0.26547,6
3280,38410,"B","1.1_ref",9,"015016",0.016937,0.129011,0.145948,1
73960,89350,"A","1.2_ref",6,"015016",0.149591,0.054597,0.204188,1
120300,134280,"B","1.3_ref",15,"015016",0.048331,0.145986,0.194317,1
145780,168710,"A","1.4_ref",14,"015016",0.112166,0.21136,0.323526,1
181800,199000,"B","1.5_ref",13,"015016",0.059832,0.180886,0.240718,1
236530,279040,"A","1.6_ref",16,"015016",0.109488,0.19897,0.308458,1
296350,320960,"B","1.7_ref",11,"015016",0.07559,0.172248,0.247838,1
339400,373230,"A","1.8_ref",8,"015016",0.143079,0.189011,0.33209,1
400660,412350,"B","1.9_ref",3,"015016",0.104553,0.157967,0.26252,1
420910,445840,"A","1.10_ref",10,"015016",0.209929,0.138829,0.348758,1
462510,488310,"B","1.11_ref",5,"015016",0.120811,0.186004,0.306815,1
498860,523820,"A","1.12_ref",4,"015016",0.088801,0.123786,0.212587,1
542390,562520,"B","1.13_ref",7,"015016",0.088073,0.191681,0.279754,1
580910,596490,"A","1.14_ref",2,"015016",0.077657,0.115547,0.193204,1
612700,632540,"B","1.15_ref",1,"015016",0.082583,0.117733,0.200316,1
662750,677240,"A","1.16_ref",12,"015016",0.101999,0.109805,0.211804,1
700100,727210,"B","2.1_ref",14,"015016",0.059993,0.190433,0.250426,2
734000,745350,"A","2.2_ref",9,"015016",0.098619,0.089443,0.188062,2
762950,779250,"B","2.3_ref",16,"015016",0.088053,0.124355,0.212408,2
795670,804150,"A","2.4_ref",3,"015016",0,0.043937,0.043937,2
825660,848400,"B","2.5_ref",10,"015016",0.126927,0.1367,0.263627,2
867650,884090,"A","2.6_ref",11,"015016",0.088092,0.047335,0.135427,2
893120,901780,"B","2.7_ref",12,"015016",0.016648,0.103553,0.120201,2
925230,938630,"A","2.8_ref",7,"015016",0,0.092025,0.092025,2
954670,972950,"B","2.9_ref",6,"015016",0.042817,0.104457,0.147274,2
1035180,1048090,"A","2.10_ref",13,"015016",0,0.162806,0.162806,2
1052200,1068850,"B","2.11_ref",2,"015016",0,0.130214,0.130214,2
1079660,1099570,"A","2.12_ref",15,"015016",0.065973,0.274952,0.340925,2
1110260,1118260,"B","2.13_ref",8,"015016",0.11157,0.091246,0.202816,2
1126870,1132800,"A","2.14_ref",1,"015016",0.018902,0.080315,0.099217,2
1152090,1169350,"B","2.15_ref",4,"015016",0.147006,0.088072,0.235078,2
1190480,1205690,"A","2.16_ref",5,"015016",0.08474,0.163219,0.247959,2
1214960,1229090,"B","3.1_ref",9,"015016",0,0.148599,0.148599,3
1235020,1245220,"A","3.2_ref",10,"015016",0.055383,0.000375,0.055758,3
1275230,1288350,"B","3.3_ref",15,"015016",0.093726,0.085157,0.178883,3
1295910,1303070,"A","3.4_ref",12,"015016",0,0.127393,0.127393,3
1320590,1327960,"B","3.5_ref",1,"015016",0.0841,0.078877,0.162977,3
1345330,1358310,"A","3.6_ref",4,"015016",0,0.123791,0.123791,3
1366220,1383940,"B","3.7_ref",7,"015016",0.090291,0.069782,0.160073,3
1389840,1417360,"A","3.8_ref",16,"015016",0.100059,0.146536,0.246595,3
1442490,1450330,"B","3.9_ref",13,"015016",0,0.128399,0.128399,3
1466440,1475580,"A","3.10_ref",2,"015016",0.060023,0.138883,0.198906,3
1496820,1512860,"B","3.11_ref",11,"015016",0,0.146783,0.146783,3
1526410,1535750,"A","3.12_ref",6,"015016",0.065012,0,0.065012,3
1545340,1561980,"B","3.13_ref",5,"015016",0.056541,0.074078,0.130619,3
1568830,1581550,"A","3.14_ref",8,"015016",0,0.20776,0.20776,3
1594330,1607780,"B","3.15_ref",3,"015016",0.133666,0.278216,0.411882,3
1620140,1629280,"A","3.16_ref",14,"015016",0.051231,0.057204,0.108435,3
1656810,1681780,"B","4.1_ref",10,"015016",0.093899,0.094179,0.188078,4
1764670,1787680,"A","4.2_ref",15,"015016",0.102474,0.194187,0.296661,4
1797300,1808100,"B","4.3_ref",6,"015016",0.090525,0.090328,0.180853,4
1868340,1874400,"A","4.4_ref",1,"015016",0.138529,0.069323,0.207852,4
1885540,1902110,"B","4.5_ref",16,"015016",0,0.121247,0.121247,4
1910210,1922710,"A","4.6_ref",13,"015016",0.082808,0.094142,0.17695,4
1945910,1953080,"B","4.7_ref",12,"015016",0.016945,0.076681,0.093626,4
1966850,1975620,"A","4.8_ref",7,"015016",0.07082,0.049425,0.120245,4
1992550,1999550,"B","4.9_ref",2,"015016",0.042952,0.097606,0.140558,4
2018750,2027110,"A","4.10_ref",9,"015016",0.071993,0.021703,0.093696,4
2058360,2067420,"B","4.11_ref",14,"015016",0.033115,0.111186,0.144301,4
2085080,2091430,"A","4.12_ref",5,"015016",0.072276,0.070155,0.142431,4
2123300,2129040,"B","4.13_ref",8,"015016",0.007526,0.154729,0.162255,4
2156370,2167200,"A","4.14_ref",11,"015016",0.07123,0.146322,0.217552,4
2182700,2189690,"B","4.15_ref",4,"015016",0,0.105554,0.105554,4
2220610,2227120,"A","4.16_ref",3,"015016",0.089588,0.178941,0.268529,4
2231760,2236500,"B","5.1_ref",7,"015016",0,0.123344,0.123344,5
2256550,2265670,"A","5.2_ref",6,"015016",0,0.129624,0.129624,5
2282410,2301460,"B","5.3_ref",11,"015016",0,0.111736,0.111736,5
2324750,2333060,"A","5.4_ref",10,"015016",0.105503,0.069838,0.175341,5
2354880,2364180,"B","5.5_ref",9,"015016",0.087284,0.111873,0.199157,5
2377750,2390910,"A","5.6_ref",4,"015016",0.087235,0.043509,0.130744,5
2430840,2441590,"B","5.7_ref",13,"015016",0.062679,0.103023,0.165702,5
2448630,2455610,"A","5.8_ref",12,"015016",0.057014,0,0.057014,5
2469200,2475260,"B","5.9_ref",1,"015016",0.035927,0.092192,0.128119,5
2499170,2505810,"A","5.10_ref",8,"015016",0.098055,0.109576,0.207631,5
2514500,2529430,"B","5.11_ref",15,"015016",0.221622,0.198779,0.420401,5
2545780,2551750,"A","5.12_ref",14,"015016",0.057751,0.067475,0.125226,5
2569480,2578870,"B","5.13_ref",5,"015016",0.124509,0.0931,0.217609,5
2601900,2615740,"A","5.14_ref",16,"015016",0.125472,0.145047,0.270519,5
2631970,2636710,"B","5.15_ref",3,"015016",0.190295,0.217347,0.407642,5
2644440,2654760,"A","5.16_ref",2,"015016",0.095393,0.093433,0.188826,5
2659570,2671040,"B","6.1_ref",10,"015016",0.132737,0.149419,0.282156,6
2699360,2708800,"A","6.2_ref",11,"015016",0.149154,0.061773,0.210927,6
2734840,2740040,"B","6.3_ref",8,"015016",0.050718,0.135919,0.186637,6
2755730,2760780,"A","6.4_ref",7,"015016",0.056043,0.129232,0.185275,6
2778640,2784750,"B","6.5_ref",4,"015016",0,0.181727,0.181727,6
2802210,2806830,"A","6.6_ref",3,"015016",0.091025,0.021458,0.112483,6
2820160,2827600,"B","6.7_ref",14,"015016",0.015803,0.091319,0.107122,6
2835660,2844000,"A","6.8_ref",13,"015016",0,0,0,6
2855630,2865290,"B","6.9_ref",2,"015016",0.099814,0.069357,0.169171,6
2884830,2891460,"A","6.10_ref",9,"015016",0.11398,0.107173,0.221153,6
2907910,2919560,"B","6.11_ref",6,"015016",0.201425,0.101795,0.30322,6
2926010,2933210,"A","6.12_ref",1,"015016",0.065739,0,0.065739,6
2946220,2960760,"B","6.13_ref",16,"015016",0.137443,0.066533,0.203976,6
2979280,2985620,"A","6.14_ref",5,"015016",0.05461,0.107478,0.162088,6
2993420,2998660,"B","6.15_ref",12,"015016",0.079785,0.065016,0.144801,6
3009560,3018660,"A","6.16_ref",15,"015016",0.064346,0.022815,0.087161,6
5680,162970,"B","1.1_ref",9,"017018",0.15632,0.098366,0.254686,1
200240,229170,"A","1.2_ref",6,"017018",0.137215,0.213306,0.350521,1
281670,307900,"B","1.3_ref",15,"017018",0.125662,0.130109,0.255771,1
331870,359940,"A","1.4_ref",14,"017018",0.187282,0.093067,0.280349,1
381100,399320,"B","1.5_ref",13,"017018",0.170424,0.127324,0.297748,1
426510,462890,"A","1.6_ref",16,"017018",0.137572,0.091965,0.229537,1
483830,517150,"B","1.7_ref",11,"017018",0.214608,0.221432,0.43604,1
551320,581020,"A","1.8_ref",8,"017018",0.132386,0.097973,0.230359,1
601950,617150,"B","1.9_ref",3,"017018",0.234491,0.099554,0.334045,1
631790,648760,"A","1.10_ref",10,"017018",0.147627,0.066287,0.213914,1
681870,709480,"B","1.11_ref",5,"017018",0.097568,0.131469,0.229037,1
737620,757810,"A","1.12_ref",4,"017018",0.150335,0.045516,0.195851,1
775380,794020,"B","1.13_ref",7,"017018",0.138456,0.120779,0.259235,1
809120,836660,"A","1.14_ref",2,"017018",0.144688,0.085826,0.230514,1
848850,865170,"B","1.15_ref",1,"017018",0.12747,0.102376,0.229846,1
881360,913980,"A","1.16_ref",12,"017018",0.170972,0.114904,0.285876,1
924600,945180,"B","2.1_ref",14,"017018",0.073226,0.11335,0.186576,2
954250,974090,"A","2.2_ref",9,"017018",0.126458,0.125144,0.251602,2
989430,1018020,"B","2.3_ref",16,"017018",0.130338,0.119295,0.249633,2
1037390,1048330,"A","2.4_ref",3,"017018",0.101579,0.182133,0.283712,2
1070650,1089580,"B","2.5_ref",10,"017018",0.129863,0.094366,0.224229,2
1128940,1149010,"A","2.6_ref",11,"017018",0.119997,0.065667,0.185664,2
1166820,1184610,"B","2.7_ref",12,"017018",0.050373,0.081949,0.132322,2
1204910,1215430,"A","2.8_ref",7,"017018",0.123083,0.11517,0.238253,2
1234500,1251440,"B","2.9_ref",6,"017018",0.124505,0.074798,0.199303,2
1285470,1294080,"A","2.10_ref",13,"017018",0.094621,0.066593,0.161214,2
1306440,1320660,"B","2.11_ref",2,"017018",0.070201,0.100431,0.170632,2
1338500,1353750,"A","2.12_ref",15,"017018",0.124988,0.117324,0.242312,2
1373030,1390050,"B","2.13_ref",8,"017018",0.04694,0.098647,0.145587,2
1406710,1421730,"A","2.14_ref",1,"017018",0.087424,0.088155,0.175579,2
1433630,1454600,"B","2.15_ref",4,"017018",0.183088,0.071377,0.254465,2
1464670,1481040,"A","2.16_ref",5,"017018",0.112029,0.111049,0.223078,2
1491940,1508040,"B","3.1_ref",9,"017018",0.094623,0.131514,0.226137,3
1516820,1529020,"A","3.2_ref",10,"017018",0.163389,0.032867,0.196256,3
1542820,1555490,"B","3.3_ref",15,"017018",0.11986,0.114373,0.234233,3
1563370,1570910,"A","3.4_ref",12,"017018",0.109221,0.053878,0.163099,3
1588640,1601370,"B","3.5_ref",1,"017018",0.053396,0.090658,0.144054,3
1613940,1627200,"A","3.6_ref",4,"017018",0.075744,0.128639,0.204383,3
1638550,1653370,"B","3.7_ref",7,"017018",0.114266,0.071885,0.186151,3
1667800,1679180,"A","3.8_ref",16,"017018",0.106504,0.052215,0.158719,3
1694600,1701370,"B","3.9_ref",13,"017018",0,0,0,3
1731720,1742600,"A","3.10_ref",2,"017018",0.110565,0.070141,0.180706,3
1766430,1775040,"B","3.11_ref",11,"017018",0.005144,0.10648,0.111624,3
1782320,1793530,"A","3.12_ref",6,"017018",0.134593,0.050539,0.185132,3
1821530,1832710,"B","3.13_ref",5,"017018",0.045476,0.068031,0.113507,3
1843480,1859980,"A","3.14_ref",8,"017018",0.116227,0.08867,0.204897,3
1878500,1888980,"B","3.15_ref",3,"017018",0.071836,0.108986,0.180822,3
1900670,1909680,"A","3.16_ref",14,"017018",0.107443,0.089737,0.19718,3
1924820,1940850,"B","4.1_ref",10,"017018",0.047031,0.077159,0.12419,4
1957280,1968920,"A","4.2_ref",15,"017018",0.156979,0.07205,0.229029,4
2007140,2016280,"B","4.3_ref",6,"017018",0.077747,0.079124,0.156871,4
2049110,2062060,"A","4.4_ref",1,"017018",0.083208,0.09219,0.175398,4
2078760,2089200,"B","4.5_ref",16,"017018",0.074323,0.10452,0.178843,4
2101380,2107770,"A","4.6_ref",13,"017018",0.050808,0.088957,0.139765,4
2125950,2151550,"B","4.7_ref",12,"017018",0.216066,0.080924,0.29699,4
2170270,2184700,"A","4.8_ref",7,"017018",0.096902,0,0.096902,4
2202630,2212930,"B","4.9_ref",2,"017018",0.214576,0.078324,0.2929,4
2222550,2234670,"A","4.10_ref",9,"017018",0.132077,0.112972,0.245049,4
2250750,2256670,"B","4.11_ref",14,"017018",0.211715,0.107891,0.319606,4
2272110,2285100,"A","4.12_ref",5,"017018",0.129561,0.081387,0.210948,4
2312650,2321120,"B","4.13_ref",8,"017018",0.121392,0.129949,0.251341,4
2328950,2341650,"A","4.14_ref",11,"017018",0.062001,0.036776,0.098777,4
2355000,2366500,"B","4.15_ref",4,"017018",0.095217,0.124349,0.219566,4
2378310,2386260,"A","4.16_ref",3,"017018",0.053535,0.089189,0.142724,4
2390890,2401530,"B","5.1_ref",7,"017018",0.063351,0.067653,0.131004,5
2422690,2431180,"A","5.2_ref",6,"017018",0.091957,0.094354,0.186311,5
2449580,2455600,"B","5.3_ref",11,"017018",0.178402,0.040967,0.219369,5
2479260,2487580,"A","5.4_ref",10,"017018",0.096971,0.063955,0.160926,5
2499760,2512190,"B","5.5_ref",9,"017018",0.17843,0.113109,0.291539,5
2520220,2530720,"A","5.6_ref",4,"017018",0.057723,0.053738,0.111461,5
2545880,2551220,"B","5.7_ref",13,"017018",0.201504,0.067774,0.269278,5
2581890,2589960,"A","5.8_ref",12,"017018",0.084632,0.057236,0.141868,5
2612110,2622800,"B","5.9_ref",1,"017018",0.158211,0.091351,0.249562,5
2647260,2658700,"A","5.10_ref",8,"017018",0.088588,0.124587,0.213175,5
2674300,2683030,"B","5.11_ref",15,"017018",0.166301,0.083912,0.250213,5
2701590,2708010,"A","5.12_ref",14,"017018",0.096448,0,0.096448,5
2760410,2771070,"B","5.13_ref",5,"017018",0.071836,0.10684,0.178676,5
2783530,2794400,"A","5.14_ref",16,"017018",0.082941,0.073747,0.156688,5
